num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,Internet,RoundTrip,123,18,7,F,AUHBOM,United Kingdom,0,0,0,3.35,1
1,Mobile,RoundTrip,338,9,16,T,CDGSYD,India,1,0,0,12.3,0
3,Internet,RoundTrip,47,12,21,M,LHRBOM,India,0,0,1,6.43,1
2,Internet,RoundTrip,110,11,9,T,LTNPRG,France,0,0,1,13.73,1
2,Internet,RoundTrip,157,20,16,W,LHRBOM,United Kingdom,1,0,1,3.05,1
2,Internet,RoundTrip,201,3,12,S,JFKDXB,UAE,0,1,0,9.02,1
1,Internet,RoundTrip,246,11,16,W,LHRBOM,USA,0,0,0,5.78,0
4,Internet,OneWay,151,2,10,T,LTNPRG,United Kingdom,1,0,1,14.24,0
4,Internet,RoundTrip,344,1,5,T,CDGSYD,India,0,1,1,8.2,0
3,Mobile,RoundTrip,151,10,13,F,LTNPRG,USA,1,1,0,5.54,0
2,Mobile,RoundTrip,230,19,9,T,LHRBOM,United Kingdom,0,1,0,2.42,0
1,Mobile,OneWay,18,9,1,S,LTNPRG,India,0,1,1,8.35,0
2,Internet,OneWay,58,15,17,M,JFKDXB,France,1,0,1,4.01,1
4,Internet,OneWay,80,19,12,W,AUHBOM,India,0,1,0,2.97,0
1,Mobile,OneWay,1,1,14,T,LTNPRG,United Kingdom,1,1,0,3.96,0
4,Internet,OneWay,317,14,11,T,LTNPRG,USA,1,0,1,8.8,0
2,Internet,OneWay,228,18,20,W,AUHBOM,United Kingdom,1,1,0,5.21,1
2,Internet,RoundTrip,310,18,4,T,LTNPRG,France,1,1,0,7.5,1
4,Mobile,RoundTrip,122,15,1,W,AUHBOM,France,0,0,0,8.8,0
4,Internet,RoundTrip,39,19,12,T,CDGSYD,United Kingdom,0,0,0,2.64,1
4,Internet,RoundTrip,120,13,20,F,JFKDXB,UAE,1,1,0,9.23,1
2,Internet,RoundTrip,7,1,10,W,CDGSYD,France,1,1,0,7.84,0
3,Internet,RoundTrip,111,20,9,S,LHRBOM,USA,0,1,0,9.23,1
2,Internet,RoundTrip,38,18,13,S,CDGSYD,India,1,1,1,11.09,1
1,Internet,RoundTrip,78,4,7,T,LTNPRG,USA,1,0,1,11.24,1
2,Internet,RoundTrip,233,20,12,T,AUHBOM,France,1,0,1,11.05,0
1,Mobile,RoundTrip,351,14,22,S,LHRBOM,USA,0,1,1,2.98,0
1,Mobile,OneWay,88,10,9,S,CDGSYD,India,1,1,0,13.76,1
3,Internet,RoundTrip,358,17,11,T,CDGSYD,UAE,0,1,1,12.53,1
3,Mobile,RoundTrip,278,13,17,T,CDGSYD,France,1,1,0,13.43,1
2,Internet,RoundTrip,44,16,15,T,LHRBOM,India,1,1,0,4.23,1
3,Mobile,RoundTrip,3,7,8,F,LHRBOM,France,1,0,1,9.63,1
4,Internet,OneWay,42,8,12,S,LHRBOM,France,0,1,0,14.12,1
4,Internet,RoundTrip,261,2,10,T,LHRBOM,UAE,1,0,1,14.13,1
3,Internet,OneWay,245,18,9,T,AUHBOM,USA,0,0,0,6.83,0
1,Internet,RoundTrip,323,6,9,F,CDGSYD,USA,0,0,0,13.09,1
3,Internet,OneWay,192,3,0,S,CDGSYD,UAE,1,0,1,8.01,0
1,Internet,RoundTrip,17,2,11,T,JFKDXB,India,1,0,0,3.07,1
1,Internet,RoundTrip,364,8,7,T,LHRBOM,France,1,0,1,14.65,0
2,Internet,RoundTrip,316,10,18,T,LTNPRG,India,1,1,1,6.01,1
2,Internet,RoundTrip,261,17,14,M,JFKDXB,USA,0,0,0,5.75,0
1,Mobile,OneWay,335,14,16,S,LHRBOM,United Kingdom,0,1,0,13.7,0
1,Internet,RoundTrip,102,17,6,W,CDGSYD,UAE,1,1,0,11.67,0
4,Mobile,RoundTrip,196,1,0,S,JFKDXB,United Kingdom,1,0,0,6.73,0
3,Internet,OneWay,194,1,8,W,LTNPRG,UAE,1,0,1,12.38,1
3,Internet,RoundTrip,104,5,11,T,LTNPRG,UAE,1,1,1,2.26,0
1,Internet,OneWay,363,8,9,S,LTNPRG,United Kingdom,0,1,1,9.56,0
4,Internet,RoundTrip,205,2,2,M,CDGSYD,India,1,0,1,5.52,1
2,Internet,RoundTrip,335,18,4,S,AUHBOM,India,1,1,0,9.21,1
3,Mobile,RoundTrip,114,20,16,S,AUHBOM,India,0,1,0,6.29,0
2,Internet,RoundTrip,181,10,20,T,LHRBOM,UAE,0,1,0,11.36,0
1,Mobile,OneWay,340,17,22,T,LTNPRG,India,0,0,0,10.26,1
2,Internet,RoundTrip,66,4,11,W,AUHBOM,India,1,1,0,11.35,0
1,Internet,RoundTrip,198,1,14,S,LHRBOM,United Kingdom,0,1,0,11.22,0
4,Internet,OneWay,290,18,13,W,CDGSYD,India,1,1,1,11.72,1
2,Mobile,RoundTrip,291,17,8,M,JFKDXB,France,1,1,0,14.79,0
4,Internet,RoundTrip,274,16,7,W,JFKDXB,USA,1,0,1,7.76,1
4,Internet,RoundTrip,223,17,1,M,LHRBOM,USA,1,0,1,11.83,0
1,Internet,RoundTrip,3,15,0,T,CDGSYD,UAE,0,1,0,4.88,1
2,Internet,OneWay,105,17,7,T,LTNPRG,France,0,0,0,14.5,0
1,Mobile,RoundTrip,290,20,8,T,LHRBOM,India,0,1,1,13.06,0
1,Mobile,RoundTrip,183,18,12,M,AUHBOM,France,0,0,0,3.26,0
4,Mobile,RoundTrip,131,18,22,M,CDGSYD,United Kingdom,0,0,0,12.41,0
3,Mobile,RoundTrip,321,10,20,S,LTNPRG,France,0,0,1,9.59,0
2,Mobile,RoundTrip,125,17,4,S,CDGSYD,UAE,1,0,1,7.22,0
1,Internet,RoundTrip,140,5,11,W,AUHBOM,USA,0,1,1,3.44,0
3,Internet,OneWay,148,7,12,M,AUHBOM,United Kingdom,0,0,1,10.11,1
3,Internet,RoundTrip,125,18,22,S,LTNPRG,India,0,1,0,8.8,1
1,Internet,OneWay,185,8,9,W,LTNPRG,USA,1,0,1,12.86,1
1,Internet,RoundTrip,349,17,8,W,CDGSYD,USA,1,1,1,7.16,0
2,Internet,OneWay,364,10,17,S,AUHBOM,UAE,0,1,1,8.77,0
3,Mobile,RoundTrip,122,6,0,F,JFKDXB,UAE,1,1,1,7.6,0
4,Mobile,OneWay,135,9,2,S,LTNPRG,UAE,0,1,0,3.04,1
2,Internet,RoundTrip,313,12,14,F,CDGSYD,France,0,0,1,8.01,0
1,Mobile,RoundTrip,210,2,7,M,CDGSYD,UAE,0,1,1,14.45,0
4,Internet,RoundTrip,65,12,5,W,AUHBOM,USA,1,1,0,2.21,1
2,Internet,OneWay,200,3,19,F,CDGSYD,United Kingdom,0,0,1,11.55,0
3,Internet,OneWay,289,10,5,S,AUHBOM,India,1,0,1,7.5,0
1,Internet,RoundTrip,147,7,0,F,AUHBOM,USA,1,0,0,4.31,0
1,Internet,RoundTrip,224,13,0,W,AUHBOM,India,0,1,0,10.86,1
1,Internet,RoundTrip,283,17,20,S,CDGSYD,France,1,0,0,6.8,1
4,Internet,RoundTrip,44,2,12,T,LHRBOM,USA,0,1,1,14.89,1
1,Internet,RoundTrip,355,2,0,M,LTNPRG,UAE,0,0,1,8.73,0
4,Mobile,RoundTrip,24,10,5,W,LHRBOM,USA,1,1,1,7.37,0
4,Internet,OneWay,42,16,7,S,JFKDXB,UAE,0,0,0,14.52,1
3,Internet,RoundTrip,109,6,22,T,AUHBOM,United Kingdom,1,0,0,5.71,1
4,Internet,RoundTrip,8,16,12,T,JFKDXB,France,0,1,1,14.61,0
4,Internet,RoundTrip,240,1,19,M,AUHBOM,India,0,1,0,12.07,1
3,Internet,RoundTrip,192,6,10,F,JFKDXB,India,1,1,1,9.11,1
4,Internet,RoundTrip,132,11,16,W,LHRBOM,France,1,0,1,6.83,0
3,Internet,RoundTrip,360,13,0,M,CDGSYD,USA,0,0,1,2.89,1
1,Internet,RoundTrip,99,8,8,S,JFKDXB,USA,1,0,0,14.25,0
1,Internet,RoundTrip,321,18,10,W,CDGSYD,France,1,0,1,10.29,1
2,Internet,RoundTrip,212,9,1,S,LTNPRG,United Kingdom,0,1,1,8.83,1
2,Internet,RoundTrip,253,13,6,F,LHRBOM,United Kingdom,1,1,0,10.49,0
2,Internet,RoundTrip,347,3,15,S,JFKDXB,India,1,0,0,13.54,0
1,Internet,OneWay,93,19,15,T,LTNPRG,United Kingdom,1,1,1,5.88,1
3,Internet,OneWay,45,11,0,F,LHRBOM,India,0,0,0,8.74,1
2,Internet,RoundTrip,289,10,6,S,LTNPRG,India,0,1,1,12.63,0
4,Internet,RoundTrip,235,6,10,F,AUHBOM,France,0,1,0,13.5,0
4,Internet,OneWay,72,13,6,F,AUHBOM,United Kingdom,1,0,0,11.25,0
3,Internet,RoundTrip,333,1,1,S,JFKDXB,France,1,0,1,9.64,0
4,Internet,RoundTrip,262,10,0,W,JFKDXB,UAE,0,0,1,7.06,1
2,Internet,OneWay,197,16,12,T,JFKDXB,United Kingdom,1,0,0,5.17,1
4,Internet,OneWay,49,16,8,S,AUHBOM,France,1,0,0,10.37,1
4,Mobile,OneWay,351,13,12,S,LTNPRG,UAE,1,0,0,11.28,0
1,Mobile,OneWay,192,8,16,S,LTNPRG,UAE,1,1,1,8.28,0
3,Mobile,RoundTrip,218,11,12,W,LTNPRG,United Kingdom,0,0,1,14.3,1
2,Internet,RoundTrip,10,4,12,S,CDGSYD,India,0,1,0,4.04,1
2,Internet,OneWay,245,13,16,F,AUHBOM,United Kingdom,1,0,1,8.73,1
2,Internet,RoundTrip,305,5,4,T,CDGSYD,USA,0,0,0,10.75,0
4,Internet,RoundTrip,289,7,5,T,LTNPRG,India,0,0,0,14.25,0
4,Internet,RoundTrip,138,15,16,S,JFKDXB,UAE,1,0,1,5.41,0
2,Internet,RoundTrip,73,3,5,M,AUHBOM,USA,1,0,1,5.18,0
2,Internet,RoundTrip,162,7,20,S,AUHBOM,United Kingdom,0,0,1,8.29,1
3,Internet,OneWay,204,8,9,T,LTNPRG,France,1,0,0,11.14,0
3,Internet,RoundTrip,98,19,1,F,LTNPRG,USA,1,0,0,6.08,1
2,Internet,RoundTrip,224,16,16,S,AUHBOM,United Kingdom,1,0,1,8.61,0
2,Mobile,RoundTrip,337,8,9,T,CDGSYD,France,1,0,0,3.66,0
4,Internet,OneWay,44,13,2,F,LTNPRG,UAE,1,1,1,14.1,1
2,Internet,RoundTrip,90,5,4,T,JFKDXB,France,1,0,0,4.56,0
2,Mobile,RoundTrip,166,16,20,M,CDGSYD,USA,0,0,1,5.29,1
2,Internet,RoundTrip,64,7,10,F,CDGSYD,France,0,1,0,7.51,1
2,Internet,RoundTrip,281,19,5,S,CDGSYD,India,1,0,0,3.8,0
3,Internet,RoundTrip,23,18,12,S,LTNPRG,USA,1,1,0,14.42,1
3,Internet,OneWay,15,5,2,S,JFKDXB,UAE,1,1,0,10.51,1
1,Internet,RoundTrip,129,9,9,T,LHRBOM,USA,0,0,0,10.58,0
4,Mobile,OneWay,151,19,13,F,LHRBOM,United Kingdom,0,0,1,4.61,0
2,Mobile,RoundTrip,257,2,22,T,AUHBOM,United Kingdom,1,0,0,6.42,1
1,Mobile,RoundTrip,54,14,6,T,CDGSYD,USA,0,1,1,4.51,1
3,Mobile,RoundTrip,286,11,19,S,JFKDXB,United Kingdom,0,0,1,3.03,1
1,Internet,RoundTrip,64,12,9,W,LTNPRG,UAE,1,0,1,7.58,1
4,Mobile,RoundTrip,346,12,20,S,LTNPRG,India,1,1,0,7.97,0
4,Internet,RoundTrip,187,11,1,S,LHRBOM,USA,1,1,1,10.78,1
3,Internet,RoundTrip,280,7,3,F,LTNPRG,India,0,1,1,7.75,0
4,Mobile,RoundTrip,11,10,10,M,LHRBOM,France,0,0,1,14.86,0
2,Mobile,RoundTrip,261,20,18,S,CDGSYD,USA,1,0,1,8.33,0
2,Mobile,RoundTrip,155,2,6,T,CDGSYD,UAE,0,0,0,7.84,0
3,Internet,RoundTrip,183,4,2,S,LHRBOM,USA,1,1,1,5.46,1
2,Internet,RoundTrip,10,2,3,T,JFKDXB,USA,0,0,0,9.99,1
4,Internet,RoundTrip,227,13,6,W,AUHBOM,France,0,0,0,12.56,0
2,Internet,RoundTrip,337,7,8,S,CDGSYD,France,1,0,1,14.57,1
2,Mobile,RoundTrip,363,1,13,M,CDGSYD,USA,1,1,0,3.86,1
3,Mobile,RoundTrip,322,5,17,W,AUHBOM,USA,1,0,1,2.35,1
1,Internet,RoundTrip,262,6,2,S,AUHBOM,India,1,0,1,14.71,0
3,Internet,RoundTrip,78,2,17,S,CDGSYD,UAE,1,1,0,7.42,0
4,Internet,OneWay,135,16,22,T,LTNPRG,France,1,1,0,10.76,1
4,Internet,OneWay,24,1,8,S,LTNPRG,UAE,0,1,1,14.35,0
1,Internet,RoundTrip,82,18,4,S,LHRBOM,France,0,0,1,2.32,0
1,Mobile,RoundTrip,92,20,22,S,LTNPRG,USA,0,1,0,4.23,1
1,Internet,RoundTrip,243,19,20,T,AUHBOM,USA,0,0,1,12.31,1
4,Mobile,RoundTrip,11,5,2,W,JFKDXB,UAE,1,0,1,10.86,1
2,Internet,OneWay,339,5,19,S,JFKDXB,USA,1,1,1,7.81,1
1,Mobile,RoundTrip,268,20,19,T,LHRBOM,France,1,0,1,14.47,1
3,Internet,RoundTrip,245,13,6,F,CDGSYD,India,0,1,1,10.57,1
4,Internet,OneWay,209,11,22,F,JFKDXB,France,1,0,1,2.38,1
1,Internet,OneWay,93,18,4,S,LTNPRG,India,0,1,0,3.32,1
1,Mobile,RoundTrip,198,4,13,S,LHRBOM,France,1,1,0,13.5,1
1,Mobile,RoundTrip,233,9,16,W,LHRBOM,India,0,1,0,14.46,0
1,Internet,OneWay,311,3,1,W,AUHBOM,France,1,0,0,5.19,0
1,Internet,RoundTrip,249,16,21,S,LTNPRG,United Kingdom,0,0,1,4.92,1
1,Internet,RoundTrip,295,5,21,W,AUHBOM,France,1,1,1,2.57,0
3,Mobile,OneWay,167,3,8,F,JFKDXB,USA,1,1,0,3.5,1
1,Internet,RoundTrip,149,8,10,F,LTNPRG,France,0,1,1,5.15,1
3,Internet,RoundTrip,285,12,8,T,LTNPRG,France,1,0,1,13.83,0
2,Internet,RoundTrip,223,5,3,F,LHRBOM,India,0,0,1,3.75,1
3,Internet,RoundTrip,144,19,20,S,CDGSYD,USA,1,1,1,3.0,1
3,Mobile,RoundTrip,161,17,20,T,CDGSYD,UAE,0,1,1,14.73,1
3,Mobile,RoundTrip,203,19,13,T,CDGSYD,France,1,1,1,3.42,1
4,Mobile,RoundTrip,228,8,9,T,LTNPRG,United Kingdom,0,1,0,4.22,0
1,Mobile,OneWay,132,8,15,S,CDGSYD,United Kingdom,0,1,1,8.85,1
3,Mobile,RoundTrip,56,11,11,W,LTNPRG,UAE,0,1,1,5.53,0
2,Internet,RoundTrip,327,19,17,T,LHRBOM,India,0,0,1,7.41,1
3,Mobile,OneWay,110,11,13,W,AUHBOM,UAE,0,1,0,7.42,1
1,Internet,RoundTrip,59,8,4,S,CDGSYD,France,1,0,0,9.47,0
2,Internet,OneWay,92,14,20,M,CDGSYD,France,1,0,1,2.25,1
4,Mobile,RoundTrip,317,3,9,F,LTNPRG,UAE,1,1,0,12.54,1
4,Internet,RoundTrip,61,20,11,F,AUHBOM,France,1,1,0,6.63,0
2,Internet,RoundTrip,254,14,15,T,JFKDXB,UAE,1,1,0,14.95,0
1,Internet,RoundTrip,151,9,20,T,CDGSYD,India,1,0,0,13.12,0
3,Internet,RoundTrip,222,2,9,F,JFKDXB,France,1,0,1,2.23,1
2,Mobile,RoundTrip,265,7,3,M,CDGSYD,France,1,1,0,12.91,0
2,Internet,RoundTrip,81,12,2,T,LHRBOM,UAE,1,1,0,4.62,0
1,Internet,RoundTrip,145,20,14,T,CDGSYD,USA,1,1,1,2.0,0
2,Internet,RoundTrip,288,10,9,M,AUHBOM,France,0,0,1,2.59,1
1,Internet,RoundTrip,358,20,12,M,LHRBOM,India,0,0,1,13.17,1
1,Internet,RoundTrip,311,11,19,F,LTNPRG,UAE,0,1,1,6.58,0
3,Internet,RoundTrip,110,16,7,F,JFKDXB,France,1,1,1,6.29,1
4,Internet,RoundTrip,87,2,14,S,JFKDXB,UAE,1,1,0,12.44,1
1,Internet,OneWay,346,16,4,F,LTNPRG,France,0,1,1,14.91,0
1,Internet,OneWay,250,5,15,M,LHRBOM,India,0,1,1,13.69,0
1,Internet,RoundTrip,71,9,1,T,LHRBOM,USA,1,1,1,14.52,0
3,Mobile,RoundTrip,236,7,4,M,LHRBOM,France,1,1,0,3.15,1
4,Internet,RoundTrip,117,11,6,M,JFKDXB,India,1,0,0,7.31,1
2,Internet,OneWay,57,13,4,T,JFKDXB,UAE,1,0,1,5.17,0
1,Mobile,RoundTrip,60,8,15,M,AUHBOM,UAE,1,1,1,10.03,1
1,Internet,RoundTrip,138,2,9,S,LTNPRG,United Kingdom,1,1,0,14.59,0
3,Internet,OneWay,87,13,6,F,LHRBOM,India,1,1,1,14.56,1
2,Mobile,RoundTrip,286,9,6,F,CDGSYD,UAE,1,1,0,10.64,1
2,Internet,RoundTrip,58,17,16,M,AUHBOM,USA,1,1,1,12.08,0
1,Mobile,RoundTrip,69,14,12,M,LHRBOM,USA,0,1,1,13.35,1
4,Mobile,OneWay,228,8,20,M,JFKDXB,France,0,1,0,7.73,1
2,Mobile,RoundTrip,159,2,11,F,CDGSYD,United Kingdom,0,1,1,9.19,1
3,Mobile,RoundTrip,74,11,15,S,LHRBOM,USA,1,0,0,13.38,0
3,Internet,RoundTrip,26,16,21,F,CDGSYD,UAE,0,1,0,7.09,0
1,Mobile,RoundTrip,31,16,18,T,JFKDXB,USA,0,0,1,6.88,0
1,Internet,OneWay,107,7,17,T,JFKDXB,France,0,0,0,12.83,1
4,Internet,RoundTrip,97,5,13,T,JFKDXB,UAE,0,0,0,13.35,0
4,Internet,RoundTrip,212,2,20,T,CDGSYD,France,1,0,0,11.89,0
2,Internet,OneWay,247,13,21,M,LHRBOM,India,0,1,1,8.08,0
1,Internet,RoundTrip,61,6,2,T,CDGSYD,USA,0,1,0,7.36,1
2,Internet,RoundTrip,157,16,17,T,LTNPRG,USA,1,0,1,3.54,1
4,Internet,OneWay,170,12,0,T,CDGSYD,USA,1,0,0,6.19,1
3,Internet,RoundTrip,57,2,7,S,AUHBOM,France,0,1,0,5.02,1
1,Mobile,RoundTrip,178,14,18,M,LTNPRG,United Kingdom,0,1,0,4.42,0
3,Internet,RoundTrip,24,6,16,S,LTNPRG,India,1,0,0,11.76,0
1,Mobile,RoundTrip,114,18,14,M,LHRBOM,USA,0,0,1,10.58,1
2,Mobile,RoundTrip,266,1,15,T,AUHBOM,United Kingdom,1,0,0,2.89,1
2,Mobile,RoundTrip,90,8,3,S,AUHBOM,India,0,0,1,4.12,1
2,Internet,RoundTrip,257,1,17,T,JFKDXB,France,1,1,0,6.67,1
3,Mobile,RoundTrip,39,13,2,M,AUHBOM,UAE,1,1,0,7.71,0
1,Mobile,RoundTrip,168,10,7,T,LHRBOM,United Kingdom,1,0,0,13.05,0
4,Mobile,OneWay,329,11,1,T,CDGSYD,UAE,0,1,0,2.51,1
3,Mobile,OneWay,193,15,11,F,AUHBOM,India,1,0,0,4.91,0
2,Internet,OneWay,298,18,19,T,LTNPRG,United Kingdom,0,0,1,13.51,0
4,Internet,RoundTrip,88,8,20,F,CDGSYD,India,0,0,1,6.81,1
2,Mobile,RoundTrip,68,12,0,M,LHRBOM,USA,0,0,0,4.9,0
2,Internet,RoundTrip,177,13,22,T,JFKDXB,France,1,1,0,9.58,0
1,Mobile,RoundTrip,91,18,4,M,LHRBOM,USA,0,1,0,14.49,0
4,Internet,OneWay,266,4,8,S,JFKDXB,United Kingdom,1,0,0,14.14,0
4,Internet,RoundTrip,129,11,6,M,CDGSYD,France,0,1,0,8.83,1
1,Internet,RoundTrip,281,17,11,S,LTNPRG,USA,0,1,1,3.35,1
4,Internet,RoundTrip,13,6,0,S,LHRBOM,France,0,1,0,3.91,1
4,Mobile,RoundTrip,124,8,7,F,CDGSYD,UAE,1,1,0,6.08,1
2,Internet,OneWay,89,9,6,S,AUHBOM,United Kingdom,0,0,0,13.2,0
4,Mobile,RoundTrip,248,15,16,S,CDGSYD,India,1,0,1,12.39,1
3,Internet,RoundTrip,75,14,19,S,CDGSYD,UAE,0,1,1,14.69,1
3,Mobile,RoundTrip,178,3,0,W,AUHBOM,India,0,1,0,8.58,1
1,Internet,RoundTrip,132,5,9,S,LHRBOM,France,0,0,1,9.54,0
1,Internet,RoundTrip,270,17,21,W,JFKDXB,UAE,1,1,1,6.11,1
3,Internet,RoundTrip,135,14,21,M,CDGSYD,UAE,1,1,0,8.65,1
2,Internet,OneWay,252,11,12,W,LTNPRG,France,0,1,0,11.41,1
4,Mobile,OneWay,33,9,17,S,JFKDXB,France,0,0,0,2.52,0
1,Mobile,RoundTrip,274,20,6,T,JFKDXB,USA,1,0,0,13.53,1
4,Internet,OneWay,233,18,18,F,AUHBOM,United Kingdom,0,1,0,9.97,1
3,Internet,RoundTrip,61,9,0,M,AUHBOM,France,1,1,0,6.07,0
4,Internet,RoundTrip,40,8,11,T,JFKDXB,United Kingdom,1,0,1,6.2,1
4,Internet,RoundTrip,118,18,12,S,AUHBOM,France,1,0,0,14.89,0
4,Internet,OneWay,360,7,3,S,AUHBOM,USA,1,0,0,5.88,1
2,Internet,OneWay,97,9,13,S,JFKDXB,India,1,0,0,9.27,1
3,Internet,RoundTrip,173,19,21,S,JFKDXB,United Kingdom,0,0,1,6.68,0
1,Mobile,RoundTrip,163,3,15,T,LHRBOM,United Kingdom,1,1,0,9.2,1
2,Internet,OneWay,108,15,3,M,AUHBOM,United Kingdom,0,1,0,7.51,1
2,Internet,RoundTrip,170,14,12,F,AUHBOM,UAE,1,1,0,8.35,1
2,Internet,RoundTrip,64,8,16,T,CDGSYD,India,1,1,1,3.04,0
3,Internet,RoundTrip,243,4,11,T,LHRBOM,UAE,0,0,0,2.83,1
1,Internet,RoundTrip,59,18,3,F,LHRBOM,USA,1,0,0,13.09,0
3,Internet,RoundTrip,208,16,6,M,AUHBOM,United Kingdom,1,1,1,13.04,0
2,Internet,RoundTrip,116,18,10,T,LHRBOM,USA,1,0,1,14.72,1
1,Mobile,OneWay,212,7,4,T,AUHBOM,United Kingdom,0,0,0,9.98,0
3,Mobile,RoundTrip,200,20,9,T,AUHBOM,India,0,0,0,5.93,0
4,Mobile,RoundTrip,231,16,5,F,CDGSYD,United Kingdom,1,0,1,13.38,1
3,Internet,RoundTrip,221,5,3,S,AUHBOM,France,1,0,1,14.32,1
1,Internet,RoundTrip,100,10,8,F,CDGSYD,India,0,1,1,5.81,1
3,Internet,RoundTrip,215,7,0,M,LHRBOM,UAE,1,1,0,7.41,1
3,Internet,RoundTrip,83,11,17,F,JFKDXB,United Kingdom,0,0,1,8.58,0
3,Mobile,RoundTrip,142,4,0,S,LTNPRG,UAE,1,1,1,7.63,0
2,Mobile,OneWay,79,15,2,S,LTNPRG,UAE,0,1,1,9.59,1
1,Internet,RoundTrip,195,10,6,T,AUHBOM,United Kingdom,1,0,1,13.74,1
1,Internet,RoundTrip,284,14,14,T,AUHBOM,India,0,0,0,13.9,0
2,Internet,OneWay,221,13,10,T,LHRBOM,United Kingdom,1,1,1,3.34,0
3,Internet,RoundTrip,36,14,0,T,JFKDXB,United Kingdom,1,0,1,11.31,1
3,Mobile,RoundTrip,28,16,7,S,LTNPRG,United Kingdom,0,1,1,3.67,0
3,Internet,OneWay,116,14,0,M,JFKDXB,United Kingdom,0,0,1,6.24,1
2,Internet,RoundTrip,215,11,9,T,JFKDXB,France,0,1,0,7.17,1
2,Internet,RoundTrip,103,12,6,S,AUHBOM,USA,1,1,1,13.82,1
1,Internet,RoundTrip,363,13,20,S,CDGSYD,USA,0,1,1,6.72,0
4,Internet,OneWay,216,17,8,T,LTNPRG,France,0,0,1,9.82,0
2,Mobile,RoundTrip,326,10,13,T,LTNPRG,India,1,1,0,10.24,0
3,Internet,OneWay,337,7,4,W,CDGSYD,UAE,0,1,0,6.69,1
2,Internet,RoundTrip,35,6,11,F,LTNPRG,India,1,1,0,11.08,1
2,Internet,RoundTrip,320,4,20,S,CDGSYD,India,0,0,1,8.85,1
1,Internet,OneWay,19,13,0,F,LHRBOM,United Kingdom,0,0,1,6.21,0
4,Internet,OneWay,39,15,7,W,LTNPRG,UAE,1,0,0,7.93,0
1,Internet,RoundTrip,197,7,8,S,CDGSYD,India,1,1,0,4.65,1
4,Internet,RoundTrip,197,11,10,W,LTNPRG,India,0,1,0,2.44,1
1,Internet,RoundTrip,237,8,9,M,JFKDXB,UAE,0,0,0,6.74,1
1,Mobile,RoundTrip,14,19,22,T,JFKDXB,United Kingdom,1,1,0,13.92,0
4,Mobile,RoundTrip,40,19,3,F,AUHBOM,UAE,1,1,1,6.94,0
4,Mobile,RoundTrip,289,20,5,T,JFKDXB,India,0,1,0,13.52,0
4,Internet,OneWay,216,18,10,S,JFKDXB,UAE,1,0,1,3.06,0
4,Mobile,RoundTrip,137,18,14,F,LTNPRG,India,0,1,1,8.12,1
2,Internet,RoundTrip,67,12,1,F,AUHBOM,UAE,1,1,1,5.83,0
1,Internet,RoundTrip,79,11,17,S,AUHBOM,UAE,1,0,0,7.42,0
3,Internet,RoundTrip,112,7,12,S,AUHBOM,France,0,0,1,11.08,0
3,Internet,RoundTrip,177,16,6,T,AUHBOM,France,0,0,0,6.02,0
3,Mobile,RoundTrip,297,7,8,F,LHRBOM,USA,0,0,0,3.8,0
1,Internet,RoundTrip,159,7,1,F,LTNPRG,India,1,1,0,2.53,0
1,Internet,RoundTrip,160,19,15,S,LHRBOM,France,1,1,1,5.91,0
3,Mobile,RoundTrip,344,1,18,M,LHRBOM,United Kingdom,0,0,0,11.32,1
4,Internet,OneWay,34,3,22,T,CDGSYD,United Kingdom,0,1,0,8.1,1
4,Mobile,RoundTrip,13,16,6,S,LHRBOM,USA,1,0,1,14.83,1
3,Mobile,RoundTrip,362,14,6,S,LTNPRG,France,0,0,1,4.97,0
2,Mobile,RoundTrip,346,16,7,T,JFKDXB,United Kingdom,0,1,0,13.86,0
2,Mobile,RoundTrip,147,10,3,S,LHRBOM,India,0,1,1,12.7,1
3,Internet,OneWay,86,1,9,M,AUHBOM,United Kingdom,1,1,0,12.08,1
3,Internet,RoundTrip,45,6,2,F,CDGSYD,France,0,1,0,11.05,0
1,Mobile,OneWay,53,18,0,W,LTNPRG,UAE,0,0,1,2.27,0
2,Mobile,RoundTrip,325,14,7,F,LHRBOM,France,1,0,0,12.01,1
3,Internet,OneWay,271,18,19,S,AUHBOM,USA,1,1,1,4.7,1
4,Internet,RoundTrip,308,1,22,T,JFKDXB,United Kingdom,0,0,0,5.9,0
4,Internet,RoundTrip,191,7,19,T,JFKDXB,France,0,0,1,4.87,0
4,Internet,RoundTrip,240,14,22,S,LTNPRG,France,0,1,0,7.59,1
1,Internet,RoundTrip,327,1,20,W,LHRBOM,USA,1,1,1,4.79,0
2,Mobile,RoundTrip,131,9,15,T,JFKDXB,France,0,0,1,13.09,1
3,Mobile,RoundTrip,198,18,4,T,AUHBOM,France,1,0,1,10.84,0
4,Internet,RoundTrip,105,4,18,S,JFKDXB,India,1,0,0,10.37,0
2,Internet,OneWay,184,2,22,S,CDGSYD,India,0,1,1,11.63,1
4,Internet,RoundTrip,78,13,11,W,CDGSYD,France,1,0,0,6.12,0
3,Internet,RoundTrip,76,5,15,T,CDGSYD,United Kingdom,1,0,0,9.19,1
3,Internet,RoundTrip,131,4,8,T,JFKDXB,India,1,0,1,10.36,0
